  QueueTimes | ServiceTimes | SojournTimes
    1086.469 |        3.605 |     1090.074
    1089.510 |        3.299 |     1092.808
    1089.721 |        1.109 |     1090.829
    1090.233 |        2.327 |     1092.560
    1092.158 |        0.963 |     1093.121
    1087.834 |        4.498 |     1092.332
    1092.355 |        4.378 |     1096.734
    1095.301 |        0.738 |     1096.040
    1094.307 |        2.043 |     1096.351
    1095.202 |        0.953 |     1096.155
    1094.615 |        2.351 |     1096.966
    1094.091 |        5.650 |     1099.741
    1098.650 |        1.897 |     1100.547
    1098.967 |        1.000 |     1099.967
    1099.365 |        2.388 |     1101.752
    1101.725 |        2.248 |     1103.973
    1102.536 |        1.927 |     1104.463
    1100.908 |        2.534 |     1103.442
    1101.930 |        0.943 |     1102.873
    1102.342 |        0.903 |     1103.246
    1099.042 |        0.822 |     1099.863
    1096.432 |        0.952 |     1097.384
    1095.640 |        0.946 |     1096.586
    1092.394 |        0.999 |     1093.393
    1092.073 |        1.753 |     1093.826
    1093.269 |        1.177 |     1094.446
    1091.595 |        5.671 |     1097.267
    1096.973 |        3.813 |     1100.786
    1100.011 |        1.030 |     1101.042
    1098.740 |        2.822 |     1101.562
    1090.965 |        1.507 |     1092.472
    1090.722 |        1.576 |     1092.298
    1092.104 |        0.404 |     1092.508
    1091.624 |        0.541 |     1092.165
    1091.771 |        1.308 |     1093.078
    1084.054 |        1.012 |     1085.067
    1084.859 |        1.295 |     1086.155
    1082.829 |        4.441 |     1087.270
    1083.420 |        1.137 |     1084.557
    1079.875 |        1.273 |     1081.148
    1080.455 |        6.430 |     1086.885
    1086.969 |        1.831 |     1088.800
    1088.509 |        5.777 |     1094.285
    1094.303 |        1.168 |     1095.470
    1093.349 |        1.636 |     1094.985
    1092.683 |        0.973 |     1093.656
    1084.307 |        0.871 |     1085.177
    1084.548 |        1.369 |     1085.917
    1082.050 |        2.531 |     1084.582
    1084.499 |        4.364 |     1088.863
    1087.700 |        0.866 |     1088.567
    1081.023 |        3.034 |     1084.057
    1082.775 |        3.941 |     1086.717
    1084.576 |        1.558 |     1086.134
    1085.201 |        0.756 |     1085.956
    1080.286 |        3.227 |     1083.512
    1083.453 |        1.234 |     1084.688
    1084.448 |        1.448 |     1085.896
    1082.974 |        1.075 |     1084.049
    1082.612 |        4.416 |     1087.028
    1086.579 |        0.920 |     1087.499
    1087.456 |        2.189 |     1089.645
    1088.349 |        0.880 |     1089.229
    1089.232 |        1.011 |     1090.244
    1089.149 |        1.213 |     1090.362
    1090.065 |        2.087 |     1092.152
    1090.349 |        1.068 |     1091.416
    1090.030 |        0.763 |     1090.793
    1088.681 |        4.270 |     1092.951
    1091.502 |        1.526 |     1093.029
    1090.676 |        1.171 |     1091.847
    1087.646 |        0.987 |     1088.634
    1084.020 |        5.376 |     1089.396
    1088.648 |        1.234 |     1089.882
    1085.026 |        4.025 |     1089.050
    1087.562 |        0.986 |     1088.548
    1078.265 |        1.191 |     1079.456
    1076.695 |        5.574 |     1082.269
    1081.653 |        1.457 |     1083.109
    1079.384 |        6.092 |     1085.476
    1085.093 |        2.362 |     1087.456
    1081.946 |        1.752 |     1083.698
    1077.809 |        3.795 |     1081.605
    1081.363 |        0.954 |     1082.317
    1080.306 |        0.910 |     1081.216
    1080.112 |        2.605 |     1082.717
    1080.229 |        1.764 |     1081.993
    1081.464 |        0.762 |     1082.226
    1081.039 |        3.199 |     1084.238
    1080.763 |        1.011 |     1081.774
    1075.899 |        3.760 |     1079.658
    1077.987 |        1.938 |     1079.925
    1078.245 |        1.955 |     1080.201
    1080.069 |        3.344 |     1083.413
    1081.198 |        0.866 |     1082.064
    1079.392 |        2.167 |     1081.559
    1077.726 |        1.714 |     1079.440
    1076.857 |        3.557 |     1080.414
    1079.862 |        1.137 |     1080.999
    1080.231 |        2.466 |     1082.697
    1082.746 |        3.685 |     1086.431
    1085.189 |        1.007 |     1086.197
    1085.502 |        1.610 |     1087.112
    1086.286 |        0.620 |     1086.907
    1085.292 |        0.936 |     1086.228
    1082.955 |        5.409 |     1088.364
    1087.404 |        1.637 |     1089.040
    1088.542 |        1.898 |     1090.440
    1088.378 |        0.867 |     1089.245
    1089.195 |        4.445 |     1093.640
    1092.441 |        0.955 |     1093.396
    1089.708 |        0.681 |     1090.389
    1089.595 |        3.063 |     1092.658
    1091.702 |        3.085 |     1094.787
    1093.070 |        0.675 |     1093.746
    1089.713 |        3.145 |     1092.858
    1092.824 |        1.312 |     1094.136
    1093.921 |        1.635 |     1095.556
    1092.445 |        3.992 |     1096.437
    1096.139 |        1.013 |     1097.152
    1095.383 |        2.509 |     1097.892
    1097.783 |        3.129 |     1100.912
    1100.891 |        1.200 |     1102.090
    1097.761 |        1.851 |     1099.612
    1097.236 |        0.992 |     1098.229
    1098.145 |        2.503 |     1100.647
    1097.923 |        3.397 |     1101.319
    1095.507 |        6.087 |     1101.594
    1100.736 |        0.779 |     1101.515
    1100.528 |        0.471 |     1101.000
    1099.976 |        2.166 |     1102.142
    1102.141 |        1.278 |     1103.419
    1102.314 |        4.405 |     1106.719
    1106.579 |        1.710 |     1108.289
    1105.445 |        2.865 |     1108.309
    1105.328 |        1.315 |     1106.644
    1105.265 |        7.039 |     1112.304
    1110.346 |        1.560 |     1111.906
    1110.294 |        0.739 |     1111.032
    1111.118 |        0.812 |     1111.931
    1110.127 |        2.278 |     1112.405
    1107.707 |        0.785 |     1108.492
    1104.654 |        1.772 |     1106.426
    1105.233 |        1.143 |     1106.376
    1103.860 |        0.984 |     1104.844
    1104.909 |        0.879 |     1105.788
    1105.669 |        1.196 |     1106.865
    1106.437 |        0.875 |     1107.312
    1107.227 |        3.835 |     1111.062
    1111.050 |        1.106 |     1112.157
    1111.841 |        5.557 |     1117.399
    1116.608 |        2.448 |     1119.057
    1118.315 |        0.878 |     1119.193
    1118.915 |        2.881 |     1121.797
    1114.030 |        0.795 |     1114.825
    1113.652 |        1.113 |     1114.764
    1114.350 |        5.774 |     1120.124
    1119.446 |        1.302 |     1120.748
    1117.973 |        4.177 |     1122.150
    1119.347 |        1.659 |     1121.006
    1119.542 |        1.927 |     1121.469
    1120.570 |        3.183 |     1123.753
    1114.595 |        2.584 |     1117.179
    1116.702 |        4.830 |     1121.532
    1119.947 |        2.909 |     1122.856
    1122.365 |        3.123 |     1125.488
    1123.578 |        0.809 |     1124.388
    1123.183 |        0.992 |     1124.176
    1123.889 |        0.847 |     1124.736
    1121.385 |        1.005 |     1122.390
    1120.042 |        4.486 |     1124.528
    1122.886 |        2.140 |     1125.026
    1124.813 |        1.360 |     1126.173
    1125.248 |        1.473 |     1126.721
    1120.633 |        1.052 |     1121.685
    1121.063 |        1.501 |     1122.564
    1121.800 |        0.948 |     1122.748
    1112.023 |        3.790 |     1115.814
    1114.055 |        2.831 |     1116.886
    1113.918 |        2.132 |     1116.049
    1113.896 |        1.057 |     1114.952
    1112.273 |        0.905 |     1113.178
    1112.705 |        0.813 |     1113.518
    1107.304 |        1.740 |     1109.045
    1108.834 |        0.675 |     1109.510
    1108.156 |        1.677 |     1109.834
    1104.026 |        3.200 |     1107.226
    1105.432 |        1.328 |     1106.760
    1106.764 |        0.915 |     1107.679
    1104.426 |        1.350 |     1105.776
    1103.369 |        0.747 |     1104.117
    1102.882 |        2.601 |     1105.484
    1104.654 |        0.865 |     1105.520
    1104.990 |        3.252 |     1108.242
    1104.447 |        2.030 |     1106.477
    1106.194 |        1.861 |     1108.055
    1105.526 |        1.381 |     1106.906
    1097.803 |        5.941 |     1103.744
    1101.369 |        1.088 |     1102.457
    1092.987 |        1.042 |     1094.030
    1093.492 |        5.157 |     1098.648
    1098.133 |        3.705 |     1101.839
    1097.425 |        0.785 |     1098.210
    1098.085 |        1.210 |     1099.295
    1098.485 |        1.021 |     1099.506
    1095.965 |        1.107 |     1097.072
    1094.541 |        0.832 |     1095.373
    1088.877 |        1.049 |     1089.926
    1087.538 |        1.103 |     1088.640
    1086.868 |        1.109 |     1087.977
    1082.474 |        2.999 |     1085.472
    1084.927 |        1.408 |     1086.335
    1086.212 |        1.232 |     1087.443
    1085.835 |        2.449 |     1088.284
    1087.670 |        2.448 |     1090.117
    1089.942 |        4.602 |     1094.544
    1093.576 |        0.766 |     1094.342
    1094.102 |        1.032 |     1095.134
    1094.089 |        2.957 |     1097.046
    1096.463 |        0.919 |     1097.383
    1097.108 |        1.413 |     1098.521
    1097.126 |        5.073 |     1102.199
    1102.082 |        0.891 |     1102.974
    1102.635 |        1.206 |     1103.841
    1103.839 |        0.909 |     1104.748
    1102.412 |        0.934 |     1103.346
    1103.059 |        3.278 |     1106.337
    1103.461 |        0.875 |     1104.336
    1101.682 |        0.971 |     1102.653
    1101.811 |        7.230 |     1109.041
    1108.249 |        1.729 |     1109.978
    1109.856 |        0.761 |     1110.618
    1110.478 |        6.418 |     1116.896
    1116.032 |        3.943 |     1119.975
    1119.595 |        2.600 |     1122.195
    1121.605 |        2.736 |     1124.341
    1123.885 |        4.524 |     1128.409
    1127.064 |        6.418 |     1133.482
    1133.440 |        6.702 |     1140.142
    1138.650 |        2.433 |     1141.084
    1135.716 |        0.861 |     1136.577
    1131.959 |        1.360 |     1133.319
    1129.524 |        1.036 |     1130.560
    1129.942 |        1.220 |     1131.162
    1127.788 |        1.241 |     1129.030
    1127.256 |        4.228 |     1131.484
    1130.648 |        1.564 |     1132.212
    1131.806 |        1.012 |     1132.818
    1130.150 |        1.345 |     1131.495
    1128.033 |        1.840 |     1129.873
    1127.445 |        0.815 |     1128.260
    1128.340 |        0.896 |     1129.236
    1129.150 |        0.732 |     1129.882
    1125.360 |        1.152 |     1126.512
    1124.754 |        1.443 |     1126.197
    1126.254 |        1.023 |     1127.277
    1126.135 |        2.110 |     1128.245
    1126.960 |        3.918 |     1130.878
    1125.489 |        1.050 |     1126.540
    1123.504 |        0.792 |     1124.297
    1124.246 |        0.794 |     1125.040
    1124.441 |        2.951 |     1127.392
    1122.999 |        0.916 |     1123.915
    1121.778 |        4.793 |     1126.571
    1125.816 |        0.694 |     1126.510
    1125.008 |        2.973 |     1127.981
    1127.714 |        5.985 |     1133.699
    1130.825 |        1.089 |     1131.913
    1131.152 |        0.883 |     1132.035
    1131.779 |        1.498 |     1133.277
    1131.384 |        0.785 |     1132.169
    1131.608 |        0.682 |     1132.290
    1122.773 |        4.325 |     1127.098
    1120.719 |        1.158 |     1121.877
    1120.519 |        4.746 |     1125.265
    1121.982 |        1.154 |     1123.136
    1119.392 |        2.770 |     1122.162
    1121.388 |        2.138 |     1123.527
    1123.498 |        4.415 |     1127.912
    1126.816 |        4.139 |     1130.955
    1129.505 |        3.425 |     1132.930
    1131.291 |        2.952 |     1134.243
    1133.595 |        2.228 |     1135.823
    1134.910 |        0.681 |     1135.591
    1134.961 |        0.876 |     1135.837
    1134.853 |        1.928 |     1136.781
    1134.409 |        0.821 |     1135.230
    1131.602 |        3.004 |     1134.606
    1132.754 |        3.052 |     1135.806
    1134.197 |        1.529 |     1135.727
    1134.808 |        1.270 |     1136.077
    1130.040 |        1.918 |     1131.958
    1130.971 |        1.155 |     1132.126
    1129.065 |        2.634 |     1131.698
    1131.333 |        2.551 |     1133.884
    1133.367 |        0.789 |     1134.156
    1132.911 |        0.734 |     1133.645
    1124.263 |        1.032 |     1125.295
    1123.837 |        0.731 |     1124.568
    1121.914 |        3.743 |     1125.657
    1124.314 |        1.700 |     1126.014
    1125.548 |        3.755 |     1129.303
    1126.064 |        1.010 |     1127.074
    1126.207 |        0.672 |     1126.879
    1126.526 |        6.823 |     1133.349
    1128.083 |        1.473 |     1129.556
    1121.886 |        4.536 |     1126.422
    1125.198 |        2.110 |     1127.308
    1125.795 |        6.901 |     1132.696
    1130.668 |        1.845 |     1132.513
    1132.280 |        0.808 |     1133.088
    1128.937 |        0.304 |     1129.241
    1119.778 |        1.805 |     1121.583
    1120.186 |        0.841 |     1121.027
    1118.071 |        0.924 |     1118.995
    1118.883 |        3.556 |     1122.440
    1122.065 |        2.168 |     1124.233
    1123.761 |        3.070 |     1126.832
    1126.576 |        4.966 |     1131.542
    1125.743 |        6.094 |     1131.837
    1126.324 |        3.656 |     1129.980
    1127.651 |        6.326 |     1133.977
    1134.004 |        0.892 |     1134.896
    1132.394 |        1.222 |     1133.616
    1132.568 |        0.727 |     1133.294
    1133.205 |        6.286 |     1139.491
    1133.429 |        1.493 |     1134.921
    1131.785 |        2.755 |     1134.540
    1126.583 |        1.026 |     1127.609
    1126.747 |        1.124 |     1127.871
    1123.193 |        4.523 |     1127.716
    1117.011 |        2.863 |     1119.874
    1118.348 |        1.242 |     1119.591
    1119.184 |        0.969 |     1120.153
    1119.190 |        0.749 |     1119.939
    1108.999 |        1.532 |     1110.531
    1110.516 |        1.084 |     1111.601
    1111.184 |        2.021 |     1113.205
    1109.144 |        3.594 |     1112.738
    1109.595 |        2.030 |     1111.625
    1111.396 |        0.908 |     1112.304
    1111.067 |        1.670 |     1112.737
    1106.950 |        0.864 |     1107.814
    1106.881 |        0.715 |     1107.596
    1106.750 |        1.743 |     1108.493
    1107.584 |        1.713 |     1109.297
    1108.052 |        1.080 |     1109.132
    1107.403 |        0.766 |     1108.169
    1107.868 |        3.180 |     1111.048
    1107.875 |        0.873 |     1108.748
    1105.882 |        1.110 |     1106.992
    1106.089 |        1.049 |     1107.137
    1106.315 |        2.308 |     1108.623
    1108.411 |        1.921 |     1110.332
    1104.728 |        3.013 |     1107.741
    1105.872 |        2.531 |     1108.402
    1103.272 |        1.333 |     1104.605
    1104.517 |        1.931 |     1106.448
    1103.652 |        0.687 |     1104.339
    1102.503 |        0.987 |     1103.491
    1103.318 |        5.597 |     1108.915
    1107.508 |        0.931 |     1108.439
    1107.722 |        0.963 |     1108.684
    1108.281 |        5.165 |     1113.446
    1113.002 |        0.710 |     1113.712
    1110.591 |        2.988 |     1113.579
    1111.471 |        0.868 |     1112.339
    1109.592 |        5.438 |     1115.030
    1114.657 |        1.579 |     1116.236
    1116.217 |        1.116 |     1117.332
    1116.882 |        1.019 |     1117.901
    1116.628 |        0.858 |     1117.487
    1114.534 |        6.516 |     1121.050
    1120.011 |        4.865 |     1124.876
    1120.229 |        0.854 |     1121.083
    1116.415 |        2.581 |     1118.997
    1106.737 |        6.359 |     1113.096
    1111.932 |        0.850 |     1112.782
    1109.663 |        0.920 |     1110.583
    1110.605 |        1.993 |     1112.599
    1111.999 |        0.857 |     1112.856
    1110.191 |        2.169 |     1112.360
    1109.712 |        0.979 |     1110.691
    1108.354 |        1.747 |     1110.101
    1108.846 |        0.979 |     1109.825
    1108.485 |        2.945 |     1111.429
    1110.380 |        2.227 |     1112.607
    1111.952 |        4.688 |     1116.640
    1116.551 |        1.477 |     1118.028
    1116.225 |        4.241 |     1120.466
    1117.075 |        1.702 |     1118.777
    1118.410 |        4.475 |     1122.885
    1120.742 |        1.030 |     1121.772
    1120.956 |        1.088 |     1122.044
    1121.905 |        7.361 |     1129.266
    1129.196 |        0.799 |     1129.995
    1127.660 |        1.154 |     1128.815
    1128.000 |        0.732 |     1128.733
    1128.652 |        1.776 |     1130.429
    1125.216 |        1.970 |     1127.187
    1127.097 |        1.337 |     1128.434
    1127.820 |        1.172 |     1128.992
    1128.937 |        1.576 |     1130.513
    1122.954 |        3.858 |     1126.812
    1124.559 |        0.860 |     1125.420
    1123.151 |        2.944 |     1126.095
    1125.668 |        1.596 |     1127.263
    1126.250 |        1.211 |     1127.461
    1125.826 |        2.492 |     1128.318
    1126.517 |        3.693 |     1130.210
    1129.456 |        0.909 |     1130.365
    1129.459 |        1.150 |     1130.609
    1130.232 |        1.823 |     1132.055
    1129.594 |        1.990 |     1131.585
    1131.463 |        1.976 |     1133.439
    1130.874 |        3.171 |     1134.044
    1132.937 |        2.063 |     1135.000
    1130.982 |        3.418 |     1134.401
    1134.443 |        1.287 |     1135.730
    1130.838 |        1.625 |     1132.463
    1131.565 |        1.715 |     1133.280
    1131.823 |        5.609 |     1137.433
    1135.834 |        1.430 |     1137.264
    1135.826 |        1.744 |     1137.570
    1135.094 |        1.142 |     1136.236
    1134.701 |        2.231 |     1136.932
    1135.803 |        0.712 |     1136.516
    1135.988 |        1.006 |     1136.994
    1134.587 |        0.812 |     1135.399
    1134.920 |        0.965 |     1135.885
    1133.480 |        0.817 |     1134.297
    1131.083 |        0.812 |     1131.896
    1129.666 |        5.179 |     1134.844
    1134.737 |        1.187 |     1135.924
    1127.662 |        0.947 |     1128.609
    1126.594 |        0.931 |     1127.525
    1127.506 |        2.452 |     1129.958
    1123.768 |        1.397 |     1125.165
    1124.956 |        2.025 |     1126.981
    1125.934 |        5.749 |     1131.683
    1130.540 |        1.157 |     1131.697
    1130.974 |        1.046 |     1132.020
    1131.174 |        4.999 |     1136.173
    1132.414 |        4.301 |     1136.715
    1135.111 |        1.882 |     1136.993
    1136.112 |        0.820 |     1136.932
    1135.458 |        1.452 |     1136.910
    1136.893 |        3.063 |     1139.956
    1139.125 |        6.526 |     1145.650
    1141.556 |        1.429 |     1142.985
    1142.308 |        7.035 |     1149.343
    1149.332 |        4.494 |     1153.826
    1153.813 |        2.277 |     1156.090
    1155.184 |        0.840 |     1156.024
    1153.018 |        1.025 |     1154.043
    1152.951 |        1.043 |     1153.994
    1153.067 |        1.582 |     1154.649
    1153.999 |        1.338 |     1155.337
    1154.758 |        0.837 |     1155.595
    1151.987 |        5.168 |     1157.155
    1157.187 |        2.104 |     1159.292
    1159.210 |        1.251 |     1160.461
    1159.846 |        2.638 |     1162.484
    1153.544 |        1.436 |     1154.980
    1154.849 |        1.659 |     1156.508
    1154.813 |        0.649 |     1155.463
    1152.246 |        0.680 |     1152.926
    1149.079 |        3.487 |     1152.566
    1151.090 |        0.828 |     1151.918
    1149.790 |        0.798 |     1150.589
    1145.819 |        3.838 |     1149.657
    1146.275 |        1.395 |     1147.669
    1147.582 |        2.017 |     1149.599
    1148.380 |        1.570 |     1149.950
    1149.648 |        1.401 |     1151.049
    1147.058 |        4.796 |     1151.854
    1151.773 |        2.279 |     1154.052
    1150.385 |        0.759 |     1151.144
    1148.561 |        1.464 |     1150.025
    1146.228 |        1.686 |     1147.914
    1147.891 |        1.425 |     1149.315
    1146.747 |        1.163 |     1147.910
    1144.685 |        1.834 |     1146.519
    1144.986 |        1.066 |     1146.052
    1145.860 |        7.296 |     1153.156
    1151.496 |        2.236 |     1153.732
    1153.257 |        1.232 |     1154.489
    1151.758 |        0.828 |     1152.587
    1152.416 |        3.722 |     1156.138
    1148.793 |        4.856 |     1153.649
    1150.937 |        0.809 |     1151.746
    1148.759 |        1.491 |     1150.250
    1150.195 |        0.827 |     1151.022
    1148.842 |        2.484 |     1151.326
    1150.895 |        1.081 |     1151.976
    1150.876 |        1.613 |     1152.488
    1149.710 |        3.632 |     1153.342
    1152.953 |        1.655 |     1154.608
    1152.234 |        0.770 |     1153.004
    1152.239 |        1.127 |     1153.366
    1153.393 |        4.457 |     1157.850
    1154.897 |        2.874 |     1157.771
    1155.201 |        1.150 |     1156.351
    1155.992 |        1.190 |     1157.182
    1155.806 |        2.976 |     1158.782
    1157.234 |        1.825 |     1159.059
    1158.911 |        2.594 |     1161.505
    1157.477 |        1.280 |     1158.756
    1158.115 |        0.870 |     1158.985
    1158.617 |        2.164 |     1160.781
    1158.747 |        2.501 |     1161.248
    1160.690 |        1.052 |     1161.742
    1158.413 |        4.091 |     1162.504
    1159.665 |        3.199 |     1162.864
    1161.956 |        0.808 |     1162.764
    1160.773 |        2.968 |     1163.741
    1163.604 |        3.792 |     1167.396
    1166.184 |        3.856 |     1170.040
    1166.680 |        2.434 |     1169.114
    1162.366 |        0.813 |     1163.180
    1162.015 |        0.661 |     1162.676
    1162.652 |        1.019 |     1163.671
    1163.762 |        1.121 |     1164.883
    1163.293 |        0.955 |     1164.248
    1161.943 |        0.821 |     1162.764
    1162.618 |        2.251 |     1164.868
    1163.827 |        1.672 |     1165.499
    1164.709 |        3.919 |     1168.628
    1163.266 |        1.157 |     1164.423
    1164.479 |        1.039 |     1165.518
    1161.973 |        6.374 |     1168.347
    1168.420 |        0.994 |     1169.413
    1169.157 |        3.079 |     1172.236
    1172.018 |        0.712 |     1172.729
    1170.531 |        0.880 |     1171.411
    1168.934 |        0.791 |     1169.725
    1169.065 |        6.145 |     1175.210
    1167.759 |        4.031 |     1171.791
    1171.752 |        1.381 |     1173.133
    1171.021 |        3.628 |     1174.649
    1173.039 |        0.695 |     1173.734
    1173.370 |        7.564 |     1180.933
    1174.216 |        1.229 |     1175.445
    1171.604 |        6.919 |     1178.523
    1177.348 |        2.370 |     1179.718
    1175.485 |        1.804 |     1177.289
    1176.275 |        5.783 |     1182.058
    1182.061 |        1.481 |     1183.542
    1182.190 |        0.829 |     1183.019
    1180.025 |        0.865 |     1180.890
    1180.425 |        1.882 |     1182.307
    1182.053 |        6.396 |     1188.448
    1180.288 |        1.215 |     1181.503
    1181.090 |        5.956 |     1187.046
    1186.323 |        5.401 |     1191.724
    1190.348 |        4.289 |     1194.637
    1193.285 |        1.569 |     1194.854
    1192.072 |        2.105 |     1194.177
    1193.887 |        3.518 |     1197.405
    1195.571 |        5.527 |     1201.098
    1197.772 |        4.541 |     1202.313
    1198.151 |        1.372 |     1199.523
    1197.110 |        0.939 |     1198.048
    1195.541 |        0.855 |     1196.396
    1195.000 |        1.165 |     1196.165
    1189.791 |        3.063 |     1192.854
    1192.785 |        0.953 |     1193.738
    1192.477 |        1.458 |     1193.935
    1189.805 |        1.220 |     1191.025
    1188.655 |        0.941 |     1189.596
    1188.253 |        1.131 |     1189.383
    1188.579 |        0.975 |     1189.554
    1184.050 |        0.815 |     1184.865
    1181.486 |        1.331 |     1182.817
    1179.083 |        0.739 |     1179.822
    1178.155 |        0.969 |     1179.123
    1176.875 |        1.337 |     1178.212
    1176.637 |        2.052 |     1178.689
    1176.429 |        2.282 |     1178.711
    1177.512 |        1.472 |     1178.984
    1179.048 |        7.218 |     1186.266
    1185.960 |        0.944 |     1186.904
    1186.651 |        6.721 |     1193.372
    1192.407 |        0.738 |     1193.144
    1192.650 |        0.682 |     1193.332
    1192.062 |        0.889 |     1192.950
    1187.262 |        5.221 |     1192.482
    1190.856 |        3.439 |     1194.294
    1190.993 |        2.234 |     1193.227
    1191.758 |        1.942 |     1193.701
    1193.570 |        0.643 |     1194.213
    1193.716 |        1.323 |     1195.039
    1195.016 |        3.076 |     1198.093
    1194.816 |        1.001 |     1195.817
    1189.804 |        1.245 |     1191.050
    1189.794 |        1.572 |     1191.366
    1188.792 |        1.821 |     1190.612
    1189.060 |        3.371 |     1192.431
    1190.691 |        1.784 |     1192.475
    1192.112 |        2.136 |     1194.247
    1193.336 |        0.828 |     1194.164
    1190.158 |        4.958 |     1195.116
    1192.217 |        5.386 |     1197.603
    1195.651 |        1.348 |     1196.999
    1195.604 |        7.531 |     1203.135
    1200.564 |        2.985 |     1203.549
    1202.670 |        0.851 |     1203.521
    1202.024 |        0.715 |     1202.739
    1198.823 |        2.310 |     1201.132
    1199.488 |        6.137 |     1205.625
    1205.356 |        2.597 |     1207.953
    1206.113 |        1.156 |     1207.270
    1204.776 |        0.908 |     1205.684
    1205.331 |        1.755 |     1207.085
    1204.668 |        2.665 |     1207.333
    1204.434 |        0.891 |     1205.325
    1204.807 |        1.960 |     1206.767
    1206.130 |        0.749 |     1206.879
    1205.101 |        1.917 |     1207.018
    1206.944 |        2.997 |     1209.941
    1207.778 |        1.118 |     1208.896
    1206.572 |        1.017 |     1207.589
    1203.469 |        1.737 |     1205.206
    1197.612 |        1.487 |     1199.099
    1193.776 |        1.513 |     1195.288
    1195.204 |        1.979 |     1197.182
    1197.183 |        2.051 |     1199.234
    1198.152 |        1.444 |     1199.596
    1193.440 |        1.552 |     1194.992
    1194.421 |        2.850 |     1197.271
    1196.899 |        1.112 |     1198.011
    1197.609 |        2.798 |     1200.407
    1196.090 |        4.452 |     1200.542
    1198.713 |        2.286 |     1200.999
    1200.054 |        4.703 |     1204.757
    1204.695 |        0.800 |     1205.495
    1202.917 |        6.745 |     1209.662
    1208.044 |        3.038 |     1211.082
    1211.091 |        1.409 |     1212.499
    1211.748 |        3.799 |     1215.547
    1214.074 |        0.951 |     1215.025
    1209.700 |        7.012 |     1216.712
    1211.638 |        1.343 |     1212.981
    1207.876 |        2.448 |     1210.324
    1207.905 |        1.718 |     1209.624
    1209.593 |        0.816 |     1210.409
    1210.424 |        0.974 |     1211.398
    1210.575 |        6.968 |     1217.543
    1210.282 |        4.395 |     1214.676
    1212.818 |        1.306 |     1214.125
    1212.194 |        0.968 |     1213.162
    1205.945 |        0.841 |     1206.786
    1206.365 |        0.787 |     1207.152
    1206.821 |        1.293 |     1208.114
    1207.717 |        0.789 |     1208.506
    1208.297 |        3.172 |     1211.469
    1208.583 |        1.187 |     1209.770
    1209.339 |        0.802 |     1210.141
    1209.680 |        4.574 |     1214.254
    1212.367 |        0.697 |     1213.064
    1212.623 |        1.040 |     1213.663
    1212.667 |        1.091 |     1213.759
    1212.383 |        0.816 |     1213.199
    1211.082 |        0.930 |     1212.012
    1208.910 |        0.855 |     1209.765
    1205.871 |        4.337 |     1210.208
    1208.557 |        1.281 |     1209.838
    1208.942 |        2.044 |     1210.986
    1210.327 |        3.921 |     1214.248
    1212.990 |        4.261 |     1217.251
    1217.000 |        1.213 |     1218.213
    1211.887 |        3.175 |     1215.062
    1213.812 |        2.190 |     1216.002
    1215.829 |        1.100 |     1216.929
    1214.526 |        1.156 |     1215.682
    1215.059 |        0.785 |     1215.844
    1215.777 |        1.166 |     1216.943
    1215.478 |        5.651 |     1221.129
    1216.311 |        0.829 |     1217.140
    1216.566 |        2.877 |     1219.443
    1217.529 |        2.171 |     1219.699
    1217.701 |        0.731 |     1218.432
    1217.413 |        1.737 |     1219.150
    1218.743 |        5.907 |     1224.650
    1220.345 |        3.120 |     1223.465
    1220.600 |        1.067 |     1221.667
    1220.794 |        0.899 |     1221.693
    1221.309 |        1.222 |     1222.531
    1220.282 |        0.799 |     1221.081
    1218.668 |        0.771 |     1219.439
    1216.926 |        6.736 |     1223.662
    1221.707 |        3.099 |     1224.806
    1222.910 |        1.532 |     1224.442
    1223.716 |        4.209 |     1227.926
    1226.840 |        0.916 |     1227.756
    1226.871 |        3.721 |     1230.592
    1229.641 |        2.418 |     1232.059
    1228.134 |        3.148 |     1231.281
    1221.481 |        1.826 |     1223.307
    1219.217 |        1.013 |     1220.230
    1220.270 |        0.822 |     1221.092
    1218.247 |        2.550 |     1220.797
    1220.110 |        0.848 |     1220.958
    1215.913 |        0.737 |     1216.650
    1215.511 |        1.527 |     1217.038
    1211.078 |        2.713 |     1213.790
    1213.080 |        1.433 |     1214.513
    1213.860 |        1.026 |     1214.886
    1211.381 |        1.423 |     1212.805
    1211.758 |        2.143 |     1213.901
    1212.981 |        0.962 |     1213.943
    1212.779 |        3.668 |     1216.447
    1215.165 |        1.197 |     1216.362
    1212.244 |        1.316 |     1213.560
    1213.135 |        4.277 |     1217.412
    1216.564 |        5.238 |     1221.801
    1221.483 |        1.753 |     1223.236
    1222.811 |        2.998 |     1225.809
    1223.542 |        5.131 |     1228.673
    1225.632 |        1.145 |     1226.777
    1225.387 |        1.201 |     1226.588
    1226.032 |        1.197 |     1227.230
    1219.001 |        2.356 |     1221.357
    1221.102 |        3.673 |     1224.775
    1222.265 |        0.899 |     1223.164
    1221.268 |        2.708 |     1223.975
    1220.610 |        0.776 |     1221.386
    1218.839 |        1.833 |     1220.672
    1220.360 |        0.714 |     1221.074
    1220.664 |        3.728 |     1224.392
    1223.129 |        1.436 |     1224.565
    1223.115 |        1.294 |     1224.409
    1218.287 |        1.872 |     1220.158
    1218.835 |        1.353 |     1220.188
    1220.126 |        2.719 |     1222.846
