  QueueTimes | ServiceTimes | SojournTimes
       0.270 |        0.929 |        1.199
       1.167 |        0.960 |        2.127
       0.168 |        1.120 |        1.289
       0.116 |        0.922 |        1.038
       0.794 |        1.026 |        1.819
       0.338 |        0.899 |        1.237
       0.675 |        0.898 |        1.573
       0.116 |        1.021 |        1.137
       0.151 |        1.472 |        1.623
       0.064 |        1.538 |        1.602
       0.064 |        1.387 |        1.450
       1.332 |        1.491 |        2.823
       0.063 |        1.372 |        1.434
       0.634 |        1.518 |        2.153
       0.130 |        0.820 |        0.951
       0.065 |        0.996 |        1.061
       0.131 |        1.064 |        1.196
       0.945 |        0.790 |        1.735
       0.203 |        1.059 |        1.262
       0.059 |        0.972 |        1.031
       0.776 |        0.964 |        1.740
       1.286 |        0.964 |        2.251
       1.603 |        0.965 |        2.567
       2.633 |        0.965 |        3.597
       1.236 |        0.963 |        2.199
       1.647 |        0.972 |        2.619
       1.046 |        0.972 |        2.019
       0.122 |        1.010 |        1.132
       1.017 |        0.828 |        1.846
       0.114 |        0.942 |        1.056
       0.617 |        0.819 |        1.435
       0.060 |        0.980 |        1.040
       0.275 |        1.185 |        1.460
       0.127 |        1.219 |        1.346
       0.137 |        1.106 |        1.244
       0.129 |        1.430 |        1.559
       0.147 |        1.356 |        1.503
       0.916 |        1.236 |        2.152
       0.130 |        1.341 |        1.471
       0.127 |        1.404 |        1.531
       1.195 |        1.235 |        2.430
       1.081 |        1.229 |        2.310
       2.385 |        1.193 |        3.578
       1.369 |        0.845 |        2.214
       0.127 |        0.883 |        1.010
       0.110 |        0.860 |        0.970
       0.149 |        1.223 |        1.371
       0.061 |        1.110 |        1.171
       1.219 |        1.055 |        2.274
       1.504 |        1.055 |        2.559
       2.177 |        1.066 |        3.243
       0.491 |        1.054 |        1.545
       1.476 |        1.053 |        2.530
       2.365 |        1.056 |        3.422
       2.529 |        1.066 |        3.595
       3.204 |        1.053 |        4.257
       0.058 |        0.707 |        0.765
       0.107 |        0.730 |        0.837
       0.127 |        1.046 |        1.173
       0.804 |        0.701 |        1.504
       0.174 |        1.400 |        1.573
       0.937 |        1.235 |        2.172
       1.127 |        1.227 |        2.354
       0.156 |        1.220 |        1.375
       0.325 |        1.232 |        1.557
       1.163 |        1.222 |        2.385
       1.431 |        1.319 |        2.750
       2.069 |        1.260 |        3.329
       0.107 |        0.728 |        0.835
       0.132 |        1.038 |        1.170
       1.256 |        0.701 |        1.957
       0.116 |        1.156 |        1.271
       0.130 |        1.273 |        1.403
       0.146 |        1.438 |        1.583
       1.100 |        1.130 |        2.230
       1.636 |        1.128 |        2.765
       0.176 |        1.032 |        1.208
       0.556 |        0.929 |        1.485
       0.152 |        1.329 |        1.481
       0.118 |        1.251 |        1.369
       0.036 |        1.224 |        1.259
       0.128 |        1.290 |        1.418
       0.194 |        1.094 |        1.287
       0.061 |        0.971 |        1.031
       1.032 |        0.920 |        1.952
       0.059 |        0.920 |        0.979
       0.113 |        0.917 |        1.030
       0.059 |        0.921 |        0.980
       0.122 |        0.923 |        1.044
       0.026 |        0.870 |        0.897
       0.998 |        0.950 |        1.948
       0.060 |        0.870 |        0.930
       0.125 |        1.089 |        1.215
       0.149 |        0.892 |        1.040
       0.149 |        1.121 |        1.270
       0.574 |        0.976 |        1.550
       1.256 |        0.973 |        2.230
       1.735 |        1.075 |        2.810
       2.682 |        0.974 |        3.655
       3.717 |        0.973 |        4.689
       2.675 |        0.971 |        3.646
       2.555 |        0.983 |        3.538
       3.649 |        0.972 |        4.621
       4.604 |        0.969 |        5.574
       5.541 |        0.970 |        6.511
       4.872 |        0.892 |        5.764
       3.831 |        0.687 |        4.519
       0.058 |        0.690 |        0.748
       0.129 |        0.935 |        1.064
       0.127 |        0.808 |        0.934
       0.127 |        0.919 |        1.046
       0.057 |        0.695 |        0.752
       0.363 |        0.690 |        1.054
       1.134 |        0.788 |        1.922
       1.705 |        0.870 |        2.575
       2.197 |        0.869 |        3.066
       1.307 |        0.867 |        2.174
       1.385 |        0.877 |        2.262
       0.936 |        0.869 |        1.805
       1.604 |        0.868 |        2.472
       0.132 |        1.157 |        1.289
       0.958 |        0.872 |        1.830
       1.324 |        0.870 |        2.194
       1.038 |        0.969 |        2.007
       0.129 |        0.808 |        0.937
       0.685 |        0.808 |        1.492
       1.037 |        0.826 |        1.863
       1.112 |        0.751 |        1.863
       0.147 |        1.352 |        1.499
       0.115 |        1.067 |        1.181
       0.064 |        1.276 |        1.340
       1.318 |        1.042 |        2.360
       1.181 |        1.041 |        2.222
       1.744 |        1.054 |        2.798
       0.592 |        1.039 |        1.631
       1.324 |        1.312 |        2.636
       1.097 |        1.077 |        2.174
       0.582 |        0.801 |        1.383
       0.144 |        0.749 |        0.893
       0.106 |        0.753 |        0.859
       0.297 |        0.843 |        1.140
       0.108 |        0.775 |        0.883
       0.533 |        0.758 |        1.292
       0.106 |        0.776 |        0.882
       0.192 |        0.757 |        0.949
       0.107 |        0.927 |        1.034
       0.350 |        0.831 |        1.180
       1.096 |        0.829 |        1.926
       1.073 |        0.827 |        1.900
       1.781 |        0.838 |        2.618
       1.146 |        0.828 |        1.974
       1.451 |        0.828 |        2.278
       1.853 |        0.828 |        2.680
       0.124 |        0.894 |        1.018
       0.202 |        0.878 |        1.080
       1.102 |        0.872 |        1.975
       0.842 |        0.871 |        1.713
       0.109 |        0.895 |        1.004
       0.112 |        0.895 |        1.007
       0.141 |        1.145 |        1.286
       0.059 |        0.932 |        0.991
       0.099 |        1.036 |        1.136
       0.058 |        0.929 |        0.987
       0.454 |        0.925 |        1.379
       0.134 |        1.073 |        1.208
       0.117 |        1.011 |        1.127
       0.689 |        1.094 |        1.783
       1.011 |        0.983 |        1.994
       1.701 |        0.981 |        2.682
       1.122 |        0.984 |        2.106
       1.812 |        0.992 |        2.805
       2.159 |        1.003 |        3.162
       0.120 |        0.891 |        1.012
       0.127 |        1.068 |        1.196
       0.126 |        0.929 |        1.055
       0.153 |        1.308 |        1.461
       0.502 |        1.135 |        1.638
       1.016 |        1.237 |        2.253
       0.916 |        1.131 |        2.048
       0.841 |        1.130 |        1.971
       1.494 |        1.140 |        2.633
       1.626 |        1.131 |        2.757
       0.144 |        0.951 |        1.094
       0.587 |        0.808 |        1.395
       1.326 |        0.759 |        2.085
       0.586 |        0.741 |        1.327
       0.130 |        0.975 |        1.104
       0.055 |        0.744 |        0.799
       0.147 |        0.998 |        1.145
       0.711 |        0.941 |        1.652
       0.128 |        1.130 |        1.258
       0.349 |        0.941 |        1.290
       0.244 |        0.962 |        1.207
       0.865 |        0.957 |        1.822
       1.300 |        0.945 |        2.245
       1.505 |        0.945 |        2.450
       1.087 |        0.944 |        2.031
       0.667 |        0.894 |        1.561
       0.110 |        0.845 |        0.955
       0.458 |        0.751 |        1.209
       0.555 |        0.749 |        1.304
       0.059 |        0.762 |        0.821
       0.106 |        0.779 |        0.885
       0.057 |        0.860 |        0.916
       0.126 |        1.631 |        1.757
       0.272 |        1.362 |        1.634
       0.128 |        1.610 |        1.738
       1.853 |        1.372 |        3.224
       1.250 |        1.416 |        2.666
       2.081 |        0.874 |        2.955
       0.435 |        0.874 |        1.309
       0.131 |        0.983 |        1.113
       0.116 |        1.003 |        1.119
       1.240 |        0.879 |        2.119
       1.061 |        0.874 |        1.935
       0.452 |        0.869 |        1.321
       0.726 |        0.893 |        1.619
       0.011 |        0.871 |        0.882
       0.167 |        1.137 |        1.304
       0.134 |        1.125 |        1.259
       0.175 |        1.326 |        1.501
       0.856 |        1.091 |        1.947
       1.984 |        1.199 |        3.183
       2.054 |        1.085 |        3.139
       2.177 |        1.088 |        3.265
       1.825 |        1.092 |        2.917
       2.563 |        1.086 |        3.649
       0.129 |        1.114 |        1.243
       0.925 |        0.797 |        1.721
       0.112 |        0.780 |        0.892
       0.001 |        1.019 |        1.020
       0.971 |        1.155 |        2.126
       1.707 |        1.154 |        2.861
       1.487 |        1.169 |        2.656
       1.749 |        1.155 |        2.903
       0.147 |        1.249 |        1.396
       0.143 |        1.169 |        1.312
       1.106 |        0.960 |        2.066
       0.067 |        1.169 |        1.236
       0.169 |        1.274 |        1.443
       0.525 |        1.168 |        1.693
       0.209 |        1.157 |        1.366
       0.451 |        1.156 |        1.606
       0.941 |        1.155 |        2.096
       0.065 |        1.155 |        1.219
       0.639 |        1.254 |        1.892
       0.079 |        1.004 |        1.083
       0.141 |        0.771 |        0.912
       0.128 |        0.937 |        1.065
       0.136 |        1.848 |        1.984
       0.127 |        1.695 |        1.823
       0.799 |        1.678 |        2.477
       1.505 |        1.396 |        2.901
       0.907 |        0.893 |        1.800
       0.033 |        0.891 |        0.925
       0.242 |        0.902 |        1.144
       0.542 |        0.903 |        1.446
       1.114 |        0.883 |        1.997
       1.809 |        0.883 |        2.692
       0.061 |        0.889 |        0.950
       0.087 |        1.052 |        1.139
       0.059 |        0.804 |        0.863
       0.527 |        0.801 |        1.327
       0.127 |        1.042 |        1.169
       0.106 |        0.803 |        0.909
       0.144 |        0.861 |        1.006
       0.739 |        0.803 |        1.543
       0.126 |        1.104 |        1.230
       1.119 |        0.886 |        2.005
       0.413 |        0.884 |        1.297
       0.968 |        0.967 |        1.935
       0.127 |        1.049 |        1.176
       0.121 |        0.958 |        1.079
       0.353 |        1.017 |        1.370
       0.111 |        0.956 |        1.066
       0.059 |        1.018 |        1.077
       0.059 |        1.023 |        1.082
       0.120 |        1.125 |        1.245
       0.801 |        1.004 |        1.806
       0.074 |        1.123 |        1.197
       0.039 |        1.028 |        1.066
       0.061 |        1.102 |        1.163
       0.948 |        1.008 |        1.956
       1.905 |        1.007 |        2.912
       3.030 |        1.007 |        4.037
       3.156 |        0.977 |        4.133
       4.183 |        0.864 |        5.047
       4.289 |        0.831 |        5.120
       5.054 |        0.819 |        5.873
       6.022 |        0.820 |        6.842
       6.463 |        0.827 |        7.290
       7.356 |        0.809 |        8.165
       8.025 |        0.808 |        8.833
       8.737 |        0.818 |        9.555
       8.804 |        0.809 |        9.613
       8.596 |        0.808 |        9.404
       6.932 |        0.850 |        7.782
       7.503 |        0.832 |        8.336
       7.938 |        0.768 |        8.706
       7.811 |        0.716 |        8.527
       5.362 |        0.729 |        6.092
       2.311 |        0.715 |        3.026
       0.045 |        0.717 |        0.762
       0.021 |        0.716 |        0.738
       0.112 |        0.715 |        0.827
       0.652 |        0.716 |        1.368
       0.076 |        0.907 |        0.983
       0.249 |        0.719 |        0.968
       0.252 |        0.823 |        1.075
       0.129 |        0.922 |        1.051
       0.842 |        0.901 |        1.743
       0.129 |        0.830 |        0.959
       0.660 |        0.811 |        1.471
       1.475 |        1.005 |        2.479
       1.137 |        1.063 |        2.200
       1.146 |        1.064 |        2.210
       0.147 |        1.315 |        1.462
       1.612 |        1.159 |        2.771
       1.122 |        1.153 |        2.275
       2.346 |        1.307 |        3.653
       2.539 |        1.150 |        3.689
       2.764 |        1.151 |        3.915
       0.998 |        1.163 |        2.161
       1.978 |        1.149 |        3.127
       0.058 |        0.729 |        0.787
       0.130 |        0.761 |        0.891
       0.681 |        0.732 |        1.413
       1.552 |        0.789 |        2.341
       1.921 |        0.740 |        2.661
       1.267 |        0.816 |        2.083
       1.990 |        0.729 |        2.719
       0.735 |        0.728 |        1.463
       0.706 |        0.728 |        1.434
       0.254 |        0.754 |        1.008
       0.167 |        0.730 |        0.897
       0.350 |        0.743 |        1.093
       0.452 |        0.728 |        1.180
       0.132 |        0.877 |        1.009
       1.064 |        0.757 |        1.821
       0.114 |        0.839 |        0.953
       0.118 |        0.856 |        0.974
       0.833 |        1.159 |        1.992
       0.107 |        1.154 |        1.262
       0.065 |        1.264 |        1.329
       0.063 |        1.258 |        1.322
       0.126 |        1.337 |        1.463
       0.256 |        0.852 |        1.107
       1.029 |        0.846 |        1.875
       1.842 |        0.845 |        2.687
       0.851 |        0.858 |        1.709
       0.919 |        0.845 |        1.764
       0.557 |        0.844 |        1.401
       1.173 |        0.847 |        2.020
       0.108 |        0.865 |        0.974
       0.109 |        0.918 |        1.028
       0.695 |        0.848 |        1.543
       0.058 |        0.825 |        0.882
       0.107 |        0.786 |        0.893
       0.076 |        0.802 |        0.878
       0.127 |        0.829 |        0.956
       0.058 |        0.837 |        0.895
       0.992 |        0.832 |        1.824
       0.145 |        1.160 |        1.305
       0.059 |        0.941 |        1.000
       0.111 |        0.959 |        1.071
       1.159 |        1.008 |        2.167
       1.966 |        0.949 |        2.915
       0.143 |        1.734 |        1.877
       1.941 |        1.512 |        3.453
       2.859 |        1.575 |        4.434
       2.576 |        1.520 |        4.096
       1.141 |        1.486 |        2.627
       2.258 |        1.376 |        3.634
       0.712 |        0.777 |        1.489
       0.068 |        0.794 |        0.862
       0.125 |        0.794 |        0.919
       0.515 |        0.869 |        1.383
       0.098 |        0.776 |        0.874
       0.561 |        0.772 |        1.333
       0.496 |        0.772 |        1.268
       0.516 |        0.792 |        1.308
       1.293 |        0.904 |        2.197
       1.203 |        0.889 |        2.092
       0.070 |        0.933 |        1.003
       0.121 |        1.167 |        1.288
       0.489 |        1.238 |        1.728
       0.120 |        1.267 |        1.387
       0.129 |        1.331 |        1.459
       0.115 |        1.370 |        1.485
       0.129 |        1.009 |        1.138
       0.153 |        0.961 |        1.114
       0.113 |        1.675 |        1.789
       0.507 |        1.491 |        1.997
       1.562 |        1.524 |        3.086
       2.683 |        1.068 |        3.751
       1.487 |        1.067 |        2.554
       0.062 |        1.097 |        1.159
       0.132 |        1.249 |        1.381
       0.140 |        1.423 |        1.563
       0.132 |        1.283 |        1.415
       0.128 |        1.541 |        1.669
       0.908 |        1.252 |        2.160
       0.070 |        1.363 |        1.432
       0.660 |        1.244 |        1.905
       0.897 |        1.243 |        2.140
       1.754 |        1.237 |        2.991
       2.974 |        0.796 |        3.770
       3.584 |        0.794 |        4.378
       1.383 |        0.794 |        2.177
       0.351 |        0.813 |        1.164
       0.059 |        0.849 |        0.908
       0.121 |        1.025 |        1.146
       0.129 |        1.153 |        1.282
       1.238 |        1.054 |        2.292
       1.667 |        1.026 |        2.693
       0.132 |        1.092 |        1.223
       0.062 |        1.128 |        1.190
       0.061 |        0.964 |        1.025
       1.157 |        0.844 |        2.001
       0.605 |        0.842 |        1.447
       1.348 |        0.922 |        2.271
       1.438 |        0.858 |        2.297
       0.704 |        0.842 |        1.546
       0.111 |        0.947 |        1.058
       0.560 |        0.858 |        1.418
       0.371 |        0.844 |        1.215
       1.034 |        0.841 |        1.875
       0.677 |        0.884 |        1.561
       0.116 |        0.820 |        0.935
       0.885 |        0.797 |        1.682
       1.561 |        0.939 |        2.500
       1.467 |        0.795 |        2.263
       0.816 |        0.794 |        1.610
       0.128 |        1.115 |        1.243
       0.740 |        0.799 |        1.539
       0.086 |        0.795 |        0.882
       0.129 |        0.918 |        1.046
       0.820 |        0.799 |        1.619
       1.150 |        0.796 |        1.946
       1.179 |        0.795 |        1.974
       2.035 |        0.804 |        2.839
       0.151 |        1.287 |        1.439
       1.213 |        1.081 |        2.295
       1.541 |        1.079 |        2.620
       2.163 |        1.089 |        3.253
       1.705 |        1.077 |        2.782
       1.536 |        1.076 |        2.612
       1.631 |        1.085 |        2.716
       0.146 |        1.006 |        1.152
       0.137 |        0.934 |        1.071
       0.058 |        1.104 |        1.163
       1.227 |        0.909 |        2.136
       0.128 |        1.256 |        1.384
       0.134 |        1.088 |        1.222
       0.638 |        1.002 |        1.640
       0.877 |        0.908 |        1.786
       1.491 |        0.906 |        2.397
       0.155 |        1.317 |        1.472
       1.128 |        1.082 |        2.209
       0.133 |        1.392 |        1.525
       1.261 |        1.086 |        2.346
       1.554 |        1.184 |        2.739
       2.651 |        1.085 |        3.736
       0.584 |        1.080 |        1.665
       0.112 |        0.853 |        0.965
       0.126 |        1.126 |        1.252
       1.217 |        1.536 |        2.753
       0.072 |        1.719 |        1.791
       0.066 |        1.512 |        1.578
       0.079 |        1.598 |        1.677
       0.064 |        1.004 |        1.068
       0.837 |        0.957 |        1.795
       0.923 |        0.857 |        1.780
       1.400 |        0.854 |        2.255
       2.392 |        0.861 |        3.253
       2.587 |        0.884 |        3.471
       2.378 |        0.856 |        3.233
       0.988 |        0.854 |        1.843
       0.805 |        0.855 |        1.660
       0.125 |        0.920 |        1.045
       0.158 |        0.903 |        1.061
       0.794 |        1.009 |        1.803
       1.749 |        0.898 |        2.647
       1.038 |        0.898 |        1.936
       1.798 |        0.897 |        2.695
       0.748 |        0.967 |        1.715
       0.112 |        0.923 |        1.035
       0.301 |        0.987 |        1.289
       0.078 |        1.104 |        1.182
       0.125 |        0.857 |        0.981
       0.058 |        0.799 |        0.857
       0.060 |        1.173 |        1.233
       0.930 |        1.068 |        1.998
       0.155 |        1.067 |        1.222
       0.061 |        1.076 |        1.137
       0.530 |        1.067 |        1.598
       0.108 |        1.170 |        1.278
       0.059 |        1.076 |        1.135
       0.454 |        1.067 |        1.521
       0.060 |        0.996 |        1.056
       0.993 |        0.818 |        1.811
       1.123 |        0.817 |        1.940
       0.152 |        1.014 |        1.166
       0.118 |        1.113 |        1.232
       0.062 |        1.295 |        1.357
       0.127 |        1.357 |        1.484
       0.118 |        1.380 |        1.498
       0.146 |        1.401 |        1.547
       0.123 |        1.288 |        1.411
       0.111 |        0.919 |        1.030
       0.061 |        0.897 |        0.958
       0.070 |        1.226 |        1.296
       1.241 |        1.232 |        2.472
       1.816 |        1.345 |        3.161
       3.222 |        1.230 |        4.452
       1.528 |        1.231 |        2.760
       0.156 |        1.060 |        1.215
       0.145 |        1.039 |        1.184
       0.187 |        1.063 |        1.251
       0.063 |        1.087 |        1.150
       0.722 |        1.120 |        1.842
       1.486 |        1.063 |        2.549
       0.063 |        1.160 |        1.223
       0.069 |        1.111 |        1.180
       0.060 |        1.037 |        1.097
       0.061 |        1.019 |        1.080
       0.064 |        1.220 |        1.284
       0.063 |        1.529 |        1.592
       0.115 |        1.103 |        1.218
       0.063 |        1.083 |        1.146
       0.150 |        1.388 |        1.538
       0.059 |        1.153 |        1.212
       0.886 |        1.017 |        1.902
       0.059 |        1.060 |        1.119
       0.061 |        0.991 |        1.051
       0.582 |        1.084 |        1.667
       1.083 |        0.924 |        2.007
       0.061 |        0.914 |        0.975
       0.256 |        0.907 |        1.163
       0.063 |        1.018 |        1.081
       0.149 |        0.911 |        1.060
       0.689 |        0.908 |        1.597
       0.709 |        0.905 |        1.614
       0.058 |        0.832 |        0.890
       0.535 |        0.906 |        1.442
       0.058 |        0.831 |        0.889
       0.059 |        0.833 |        0.891
       0.077 |        1.371 |        1.448
       1.121 |        1.153 |        2.273
       1.476 |        1.151 |        2.627
       2.382 |        1.194 |        3.576
       0.290 |        1.162 |        1.452
       1.366 |        1.161 |        2.527
       2.356 |        1.173 |        3.529
       1.033 |        1.161 |        2.194
       1.564 |        1.219 |        2.784
       1.659 |        0.952 |        2.612
       1.030 |        0.762 |        1.792
       1.370 |        0.760 |        2.130
       1.349 |        0.760 |        2.109
       1.237 |        0.793 |        2.031
       1.086 |        0.782 |        1.868
       1.582 |        0.780 |        2.362
       2.150 |        0.780 |        2.930
       0.969 |        0.786 |        1.756
       0.066 |        0.829 |        0.895
       0.059 |        0.869 |        0.928
       0.430 |        0.856 |        1.286
       0.155 |        1.009 |        1.164
       0.118 |        1.320 |        1.439
       1.047 |        1.181 |        2.228
       0.122 |        1.209 |        1.331
       0.761 |        1.180 |        1.941
       1.277 |        1.178 |        2.456
       2.376 |        0.934 |        3.310
       2.848 |        0.860 |        3.708
       2.005 |        0.859 |        2.864
       2.011 |        0.927 |        2.938
       0.708 |        0.868 |        1.576
       0.131 |        1.029 |        1.161
       1.290 |        0.867 |        2.158
       1.479 |        0.862 |        2.340
       1.406 |        0.861 |        2.267
       0.124 |        0.857 |        0.981
       0.060 |        0.842 |        0.902
       0.475 |        0.832 |        1.307
       0.123 |        1.061 |        1.184
       0.850 |        1.303 |        2.153
       0.130 |        1.387 |        1.517
       0.785 |        1.188 |        1.972
       0.777 |        1.180 |        1.957
       1.998 |        1.221 |        3.219
       3.135 |        0.886 |        4.020
       1.169 |        0.814 |        1.983
       0.046 |        0.814 |        0.860
       0.060 |        0.859 |        0.919
       0.057 |        0.819 |        0.876
       0.111 |        0.845 |        0.957
       0.470 |        0.829 |        1.299
       0.110 |        0.978 |        1.088
       0.131 |        0.926 |        1.057
       0.460 |        0.956 |        1.416
       1.322 |        0.867 |        2.189
       0.050 |        0.865 |        0.916
       0.060 |        0.871 |        0.932
       0.608 |        0.870 |        1.478
       1.469 |        0.868 |        2.337
       0.975 |        0.867 |        1.842
       0.696 |        0.888 |        1.584
       0.168 |        0.867 |        1.035
       0.058 |        0.823 |        0.881
       0.224 |        0.817 |        1.041
       0.041 |        0.898 |        0.939
       0.149 |        0.817 |        0.966
       0.108 |        0.836 |        0.943
       0.223 |        0.818 |        1.040
       0.058 |        0.865 |        0.923
       0.162 |        1.131 |        1.293
       0.040 |        2.021 |        2.061
       0.127 |        1.398 |        1.525
       1.371 |        1.241 |        2.612
       1.101 |        1.246 |        2.348
       0.130 |        1.219 |        1.348
       0.060 |        1.009 |        1.069
       0.129 |        1.323 |        1.451
       0.115 |        1.093 |        1.208
       0.115 |        1.187 |        1.303
       0.171 |        1.243 |        1.414
       0.074 |        1.096 |        1.170
       0.852 |        1.070 |        1.923
       1.140 |        1.184 |        2.324
       1.507 |        1.066 |        2.573
       0.064 |        1.094 |        1.158
       0.060 |        1.085 |        1.145
       0.129 |        0.822 |        0.951
       0.628 |        0.803 |        1.431
       1.048 |        0.800 |        1.848
       1.350 |        0.879 |        2.229
       1.554 |        0.802 |        2.355
       1.672 |        0.801 |        2.473
       2.467 |        0.800 |        3.268
       1.990 |        0.800 |        2.789
       0.077 |        1.087 |        1.165
       0.065 |        1.346 |        1.411
       1.166 |        1.743 |        2.909
       0.117 |        0.934 |        1.051
       0.144 |        1.135 |        1.279
       0.139 |        1.067 |        1.206
       0.131 |        1.316 |        1.447
       0.060 |        0.989 |        1.049
       1.168 |        0.981 |        2.149
       1.152 |        1.094 |        2.246
       2.238 |        0.922 |        3.160
       1.825 |        0.923 |        2.749
       0.036 |        0.922 |        0.958
       0.781 |        0.923 |        1.704
       0.124 |        1.146 |        1.270
       1.264 |        1.004 |        2.268
       0.119 |        0.966 |        1.085
       1.067 |        1.053 |        2.120
       0.061 |        0.930 |        0.991
       0.130 |        1.037 |        1.166
       0.042 |        1.154 |        1.196
       0.065 |        1.270 |        1.335
       0.122 |        1.271 |        1.393
       0.114 |        1.156 |        1.270
       0.367 |        1.130 |        1.497
       0.122 |        1.063 |        1.184
       0.058 |        0.797 |        0.855
       0.839 |        0.926 |        1.766
       0.221 |        0.790 |        1.011
       0.115 |        0.992 |        1.107
       0.061 |        1.235 |        1.297
       1.128 |        1.128 |        2.256
       1.969 |        1.129 |        3.098
       2.174 |        1.133 |        3.307
       2.724 |        1.126 |        3.850
       2.701 |        1.202 |        3.903
       2.907 |        1.126 |        4.033
       2.754 |        0.999 |        3.753
       0.132 |        0.762 |        0.894
       1.009 |        0.727 |        1.736
       0.127 |        0.799 |        0.926
       0.115 |        0.907 |        1.022
       0.131 |        1.256 |        1.387
       0.139 |        1.306 |        1.445
       0.717 |        1.180 |        1.897
       0.112 |        1.014 |        1.126
       0.712 |        1.097 |        1.809
       1.620 |        1.022 |        2.642
       1.983 |        1.012 |        2.994
       0.154 |        1.178 |        1.333
       0.123 |        1.065 |        1.188
       0.081 |        0.926 |        1.008
       0.813 |        0.924 |        1.736
       1.134 |        0.923 |        2.057
       2.076 |        0.942 |        3.018
       0.432 |        0.941 |        1.373
       0.404 |        0.922 |        1.326
       0.145 |        1.044 |        1.189
       0.110 |        0.925 |        1.034
       0.719 |        0.877 |        1.596
       0.125 |        1.035 |        1.160
       1.185 |        0.876 |        2.061
       0.127 |        1.059 |        1.186
       0.141 |        1.077 |        1.219
       0.130 |        1.300 |        1.430
       0.110 |        0.896 |        1.007
       0.453 |        0.957 |        1.410
       1.455 |        0.872 |        2.327
       0.078 |        1.079 |        1.158
       0.937 |        1.013 |        1.950
       1.579 |        0.925 |        2.503
       1.419 |        0.923 |        2.341
       1.464 |        0.923 |        2.387
       1.694 |        0.974 |        2.668
       2.273 |        0.871 |        3.143
       1.883 |        0.871 |        2.753
       2.216 |        0.870 |        3.086
       1.980 |        0.881 |        2.861
       0.643 |        0.872 |        1.514
       0.530 |        0.869 |        1.399
       1.221 |        0.870 |        2.091
       0.129 |        0.971 |        1.100
       0.127 |        1.081 |        1.207
       0.127 |        0.947 |        1.074
       0.432 |        0.831 |        1.263
       0.689 |        0.829 |        1.518
       1.500 |        0.904 |        2.404
       0.118 |        1.015 |        1.133
       0.128 |        1.145 |        1.274
       0.113 |        1.006 |        1.118
       0.148 |        1.569 |        1.717
       1.027 |        1.478 |        2.505
       2.065 |        1.472 |        3.537
       0.066 |        1.577 |        1.644
       0.630 |        1.469 |        2.100
       0.059 |        1.629 |        1.688
       1.093 |        1.473 |        2.566
       1.863 |        1.466 |        3.328
       2.582 |        0.735 |        3.317
       2.970 |        0.734 |        3.703
       2.618 |        0.734 |        3.351
       1.741 |        0.732 |        2.473
       0.066 |        0.753 |        0.819
       0.064 |        0.968 |        1.032
       0.058 |        0.752 |        0.810
       0.139 |        1.023 |        1.163
       1.061 |        0.864 |        1.925
       0.062 |        0.863 |        0.925
       0.057 |        0.852 |        0.909
       0.115 |        1.045 |        1.160
       0.879 |        1.060 |        1.939
       0.060 |        1.167 |        1.227
       0.058 |        1.058 |        1.116
       0.091 |        1.055 |        1.146
       0.895 |        1.158 |        2.052
       0.141 |        1.245 |        1.386
       0.057 |        0.808 |        0.866
       0.438 |        0.803 |        1.241
       0.056 |        0.803 |        0.859
       0.670 |        0.798 |        1.468
       0.056 |        0.805 |        0.860
       0.056 |        0.801 |        0.857
       0.085 |        0.824 |        0.909
       0.057 |        0.801 |        0.859
       0.060 |        0.819 |        0.878
       0.075 |        1.020 |        1.095
       1.102 |        0.802 |        1.904
       0.124 |        0.989 |        1.113
       0.057 |        0.800 |        0.857
       0.122 |        1.144 |        1.266
       0.141 |        1.102 |        1.244
       1.217 |        0.988 |        2.205
       1.933 |        0.980 |        2.913
       1.353 |        0.977 |        2.330
       1.129 |        1.020 |        2.149
       1.082 |        0.870 |        1.952
       1.711 |        0.948 |        2.659
       2.613 |        0.871 |        3.484
       3.298 |        0.880 |        4.178
       2.243 |        0.870 |        3.113
       2.133 |        0.882 |        3.015
       2.544 |        0.863 |        3.407
       2.721 |        0.871 |        3.592
       1.737 |        0.864 |        2.601
       0.067 |        0.824 |        0.892
       0.131 |        0.758 |        0.889
       0.076 |        0.884 |        0.960
       0.115 |        0.944 |        1.059
       0.304 |        1.133 |        1.437
       1.340 |        1.120 |        2.459
       2.396 |        1.247 |        3.643
       0.113 |        1.148 |        1.261
       0.132 |        1.204 |        1.335
       0.179 |        1.897 |        2.076
       0.737 |        1.679 |        2.415
       0.850 |        1.739 |        2.589
       2.213 |        1.463 |        3.676
       2.342 |        1.539 |        3.881
       3.674 |        1.037 |        4.710
       4.493 |        1.033 |        5.526
       1.725 |        1.031 |        2.756
       1.960 |        0.939 |        2.899
       2.480 |        0.677 |        3.156
       1.983 |        0.689 |        2.672
       2.683 |        0.675 |        3.359
       3.092 |        0.676 |        3.767
       3.614 |        0.686 |        4.300
       0.905 |        0.677 |        1.582
       0.105 |        0.690 |        0.795
       0.121 |        0.800 |        0.921
       0.058 |        0.679 |        0.737
       0.113 |        0.798 |        0.911
       0.058 |        0.776 |        0.835
       0.125 |        0.774 |        0.899
       0.832 |        0.771 |        1.603
       0.058 |        0.832 |        0.890
       0.201 |        0.775 |        0.976
       0.063 |        1.081 |        1.144
       0.065 |        1.046 |        1.111
       0.347 |        0.965 |        1.312
